133.0,210.0
134.0,109.0
116.0,196.0
165.0,153.0
148.0,194.0
214.0,143.0
146.0,121.0
195.0,102.0
130.0,213.0
205.0,212.0
185.0,183.0
206.0,142.0
166.0,180.0
165.0,120.0
183.0,162.0
203.0,152.0
193.0,175.0
203.0,145.0
193.0,184.0
151.0,155.0
181.0,150.0
173.0,151.0
147.0,160.0
210.0,85.0
196.0,184.0
204.0,162.0
177.0,103.0
212.0,156.0
177.0,182.0
176.0,153.0
168.0,207.0
194.0,147.0
180.0,171.0
197.0,160.0
183.0,188.0
163.0,144.0
176.0,169.0
193.0,102.0
127.0,163.0
190.0,109.0
157.0,142.0
176.0,140.0
110.0,135.0
228.0,144.0
163.0,126.0
173.0,118.0
163.0,179.0
181.0,141.0
192.0,122.0
166.0,138.0
188.0,123.0
217.0,182.0
157.0,104.0
116.0,115.0
152.0,160.0
178.0,113.0
163.0,178.0
155.0,126.0
184.0,129.0
185.0,159.0
193.0,146.0
144.0,131.0
186.0,163.0
171.0,162.0
195.0,102.0
188.0,99.0
171.0,150.0
181.0,121.0
143.0,193.0
153.0,129.0
192.0,131.0
175.0,150.0
226.0,181.0
196.0,174.0
183.0,103.0
165.0,90.0
196.0,168.0
164.0,118.0
161.0,160.0
159.0,134.0
161.0,147.0
162.0,216.0
178.0,120.0
144.0,116.0
186.0,207.0
135.0,103.0
159.0,225.0
195.0,107.0
162.0,145.0
185.0,176.0
188.0,79.0
197.0,193.0
171.0,178.0
198.0,166.0
179.0,142.0
180.0,104.0
187.0,166.0
131.0,118.0
135.0,124.0
191.0,130.0
195.0,87.0
176.0,191.0
157.0,147.0
183.0,114.0
182.0,88.0
132.0,146.0
184.0,183.0
179.0,175.0
162.0,179.0
161.0,103.0
171.0,181.0
170.0,186.0
170.0,133.0
187.0,155.0
149.0,141.0
151.0,204.0
203.0,167.0
177.0,143.0
163.0,149.0
181.0,123.0
194.0,167.0
138.0,157.0
185.0,158.0
149.0,176.0
155.0,145.0
113.0,162.0
158.0,130.0
119.0,164.0
172.0,201.0
129.0,141.0
140.0,155.0
183.0,175.0
131.0,124.0
131.0,113.0
185.0,110.0
159.0,141.0
155.0,68.0
180.0,118.0
171.0,177.0
155.0,153.0
197.0,136.0
153.0,158.0
179.0,134.0
149.0,180.0
206.0,86.0
187.0,110.0
163.0,142.0
185.0,159.0
210.0,170.0
177.0,188.0
164.0,112.0
147.0,80.0
197.0,143.0
171.0,138.0
195.0,152.0
172.0,147.0
150.0,158.0
192.0,141.0
132.0,147.0
199.0,60.0
169.0,140.0
205.0,130.0
202.0,130.0
192.0,147.0
199.0,136.0
159.0,179.0
100.0,171.0
163.0,112.0
208.0,138.0
164.0,191.0
130.0,136.0
143.0,217.0
214.0,177.0
152.0,128.0
198.0,128.0
165.0,90.0
197.0,136.0
175.0,155.0
138.0,177.0
157.0,105.0
173.0,147.0
199.0,137.0
168.0,189.0
176.0,133.0
168.0,162.0
155.0,180.0
106.0,132.0
183.0,129.0
180.0,151.0
172.0,156.0
197.0,156.0
168.0,152.0
142.0,139.0
183.0,94.0
89.0,131.0
134.0,164.0
141.0,172.0
140.0,128.0
180.0,108.0
170.0,161.0
194.0,177.0
202.0,128.0
184.0,191.0
170.0,93.0
137.0,113.0
201.0,97.0
173.0,62.0
172.0,137.0
170.0,116.0
197.0,157.0
218.0,173.0
149.0,115.0
161.0,141.0
177.0,118.0
161.0,181.0
212.0,153.0
188.0,168.0
177.0,105.0
163.0,82.0
161.0,155.0
190.0,105.0
200.0,160.0
203.0,109.0
210.0,136.0
169.0,188.0
207.0,147.0
219.0,108.0
140.0,159.0
214.0,134.0
195.0,99.0
209.0,141.0
176.0,136.0
173.0,160.0
145.0,124.0
117.0,147.0
174.0,171.0
137.0,130.0
190.0,126.0
188.0,70.0
209.0,197.0
152.0,168.0
153.0,137.0
189.0,104.0
189.0,145.0
185.0,198.0
133.0,126.0
159.0,177.0
199.0,119.0
165.0,187.0
179.0,144.0
220.0,143.0
151.0,125.0
186.0,145.0
177.0,74.0
189.0,131.0
179.0,223.0
165.0,116.0
173.0,140.0
120.0,188.0
123.0,155.0
176.0,188.0
186.0,163.0
178.0,191.0
153.0,138.0
169.0,113.0
169.0,203.0
203.0,134.0
167.0,108.0
146.0,166.0
177.0,125.0
201.0,159.0
149.0,148.0
170.0,183.0
212.0,202.0
164.0,193.0
132.0,155.0
171.0,138.0
201.0,138.0
165.0,85.0
159.0,130.0
165.0,66.0
194.0,127.0
177.0,138.0
139.0,162.0
127.0,136.0
155.0,129.0
129.0,164.0
167.0,157.0
161.0,129.0
161.0,114.0
164.0,167.0
172.0,87.0
130.0,153.0
185.0,174.0
165.0,185.0
120.0,125.0
158.0,170.0
187.0,162.0
164.0,143.0
190.0,167.0
210.0,115.0
190.0,143.0
173.0,178.0
173.0,161.0
184.0,94.0
169.0,194.0
188.0,171.0
192.0,206.0
186.0,120.0
178.0,133.0
201.0,160.0
162.0,153.0
187.0,136.0
194.0,115.0
164.0,143.0
175.0,143.0
172.0,136.0
198.0,132.0
210.0,192.0
176.0,212.0
177.0,141.0
210.0,158.0
196.0,171.0
167.0,146.0
,92.0
,143.0
,150.0
,162.0
,142.0
,79.0
,128.0
,116.0
,75.0
,222.0
,109.0
,124.0
,125.0
,137.0
,125.0
,165.0
,44.0
,146.0
,117.0
,151.0
,146.0
,222.0
,132.0
,86.0
,153.0
,178.0
,132.0
,139.0
,87.0
,111.0
,139.0
,118.0
,86.0
,131.0
,132.0
,125.0
,174.0
,171.0
,164.0
,122.0
,110.0
,113.0
,126.0
,122.0
,171.0
,91.0
,116.0
,128.0
,169.0
,95.0
,136.0
,165.0
,129.0
,182.0
,109.0
,118.0
,141.0
,188.0
,154.0
,102.0
,142.0
,145.0
,140.0
,190.0
,140.0
,149.0
,164.0
,118.0
,154.0
,153.0
,177.0
,162.0
,154.0
,120.0
,160.0
,100.0
,143.0
,199.0
,159.0
,151.0
,54.0
,177.0
,155.0
,157.0
,115.0
,152.0
,183.0
,167.0
,171.0
,157.0
,164.0
,111.0
,141.0
,178.0
,150.0
,100.0
,135.0
,190.0
,142.0
,120.0
,176.0
,196.0
,126.0
,141.0
,150.0
,145.0
,147.0
,174.0
,201.0
,116.0
,175.0
,159.0
,187.0
,160.0
,138.0
,172.0
,163.0
,124.0
,157.0
,139.0
,113.0
,157.0
,80.0
,136.0
,207.0
,104.0
,175.0
,190.0
,136.0
,162.0
,99.0
,161.0
,202.0
,181.0
,130.0
,164.0
,170.0
,150.0
,105.0
,219.0
,149.0
,64.0
,179.0
,122.0
,113.0
,109.0
,136.0
,141.0
,136.0
,139.0
,115.0
,137.0
,141.0
,150.0
,97.0
,132.0
,195.0
,174.0
,162.0
,78.0
,130.0
,157.0
,117.0
,103.0
,131.0
,139.0
,188.0
,124.0
,134.0
,134.0
,125.0
,138.0
,141.0
,70.0
,133.0
,115.0
,220.0
,156.0
,121.0
,160.0
,81.0
,166.0
,149.0
,179.0
,121.0
,191.0
,149.0
,113.0
,130.0
,134.0
,127.0
,117.0
,114.0
,123.0
,179.0
,120.0
,180.0
,149.0
,162.0
,175.0
,100.0
,139.0
,146.0
,143.0
,147.0
,136.0
,104.0
,126.0
,171.0
,151.0
,130.0
,115.0
,107.0
,64.0
,101.0
,200.0
,156.0
,145.0
,145.0
,111.0
,180.0
,119.0
,156.0
,145.0
,185.0
,100.0
,119.0
,156.0
,147.0
,147.0
,164.0
,163.0
,120.0
,119.0
,161.0
,140.0
,100.0
,153.0
,147.0
,184.0
,108.0
,152.0
,157.0
,169.0
,159.0
,230.0
,195.0
,91.0
,177.0
,145.0
,114.0
,160.0
,166.0
,191.0
,166.0
,70.0
,142.0
,174.0
,89.0
,147.0
,152.0
,156.0
,159.0
,133.0
,178.0
,110.0
,102.0
,122.0
,129.0
,134.0
,104.0
,198.0
,140.0
,140.0
,131.0
,159.0
,117.0
,155.0
,105.0
,167.0
,100.0
,140.0
,180.0
,147.0
,225.0
,145.0
,139.0
,85.0
,100.0
,126.0
,129.0
,118.0
,65.0
,139.0
,149.0
,159.0
,175.0
,190.0
,206.0
,170.0
,131.0
,166.0
,149.0
,149.0
,178.0
,86.0
,177.0
,213.0
,172.0
,135.0
,139.0
,172.0
,147.0
,120.0
,168.0
,161.0
,132.0
,135.0
,156.0
,214.0
,63.0
,117.0
,173.0
,123.0
,170.0
,151.0
,129.0
,108.0
,144.0
,164.0
,108.0
,162.0
,187.0
,226.0
,163.0
,171.0
,103.0
,84.0
,171.0
,176.0
,152.0
,183.0
,183.0
,188.0
,140.0
,184.0
,109.0
,151.0
,163.0
,120.0
,175.0
,155.0
,106.0
,178.0
,133.0
,114.0
,173.0
,80.0
,201.0
,169.0
,118.0
,132.0
,141.0
,159.0
,232.0
,74.0
,191.0
,114.0
,185.0
,215.0
,156.0
,162.0
,141.0
,117.0
,181.0
,151.0
,59.0
,180.0
,140.0
,152.0
,202.0
,60.0
,153.0
,132.0
,104.0
,70.0
,70.0
,138.0
,150.0
,112.0
,161.0
,126.0
,133.0
,177.0
,182.0
,121.0
,144.0
,163.0
,153.0
,156.0
,138.0
,135.0
,186.0
,178.0
,118.0
,75.0
,173.0
,144.0
,89.0
,151.0
,144.0
,83.0
,139.0
,150.0
,157.0
,192.0
,129.0
,155.0
,210.0
,165.0
,212.0
,210.0
,169.0
,103.0
,139.0
,169.0
,153.0
,137.0
,145.0
,170.0
,200.0
,104.0
,113.0
,155.0
,159.0
,122.0
,158.0
,147.0
,137.0
,229.0
,179.0
,103.0
,141.0
,167.0
,118.0
,126.0
,148.0
,136.0
,123.0
,150.0
,198.0
,90.0
,164.0
,190.0
,162.0
,167.0
,131.0
,85.0
,167.0
,158.0
,179.0
,167.0
,183.0
,177.0
,173.0
,92.0
,155.0
,130.0
,117.0
,126.0
,191.0
,174.0
,198.0
,150.0
,177.0
,167.0
,142.0
,108.0
,136.0
,160.0
,184.0
,125.0
,168.0
,177.0
,140.0
,91.0
,150.0
,138.0
,142.0
,136.0
,185.0
,176.0
,131.0
,152.0
,165.0
,191.0
,164.0
,116.0
,197.0
,109.0
,197.0
,174.0
,208.0
,102.0
,160.0
,186.0
,132.0
,135.0
,142.0
,140.0
,137.0
,123.0
,204.0
,185.0
,145.0
,197.0
,125.0
,184.0
,186.0
,119.0
,143.0
,206.0
,109.0
,89.0
,184.0
,180.0
,157.0
,92.0
,154.0
,153.0
,45.0
,157.0
,134.0
,147.0
,181.0
,151.0
,211.0
,153.0
,169.0
,183.0
,172.0
,68.0
,113.0
,191.0
,124.0
,146.0
,207.0
,127.0
,129.0
,145.0
,208.0
,147.0
,148.0
,173.0
,84.0
,211.0
,156.0
,148.0
,212.0
,124.0
,146.0
,163.0
,172.0
,129.0
,81.0
,80.0
,174.0
,211.0
,201.0
,167.0
,157.0
,168.0
,161.0
,105.0
,146.0
,180.0
,232.0
,147.0
,161.0
,130.0
,78.0
,142.0
,182.0
,131.0
,190.0
,214.0
,135.0
,169.0
,85.0
,179.0
,175.0
,154.0
,74.0
,189.0
,180.0
,162.0
,189.0
,186.0
,81.0
,134.0
,165.0
,149.0
,218.0
,169.0
,135.0
,137.0
,158.0
,109.0
,196.0
,105.0
,150.0
,137.0
,170.0
,143.0
,162.0
,140.0
,127.0
,159.0
,127.0
,202.0
,157.0
,162.0
,140.0
,150.0
,146.0
,110.0
,132.0
,92.0
,58.0
,190.0
,176.0
,121.0
,126.0
,177.0
,226.0
,141.0
,106.0
,147.0
,68.0
,135.0
,158.0
,169.0
,204.0
,161.0
,118.0
,230.0
,111.0
,105.0
,144.0
,91.0
,105.0
,130.0
,159.0
,114.0
,48.0
,104.0
,50.0
,160.0
,171.0
,185.0
,47.0
,166.0
,178.0
,111.0
,196.0
,199.0
,177.0
,131.0
,179.0
,137.0
,144.0
,127.0
,135.0
,179.0
,140.0
,126.0
,153.0
,242.0
,135.0
,145.0
,152.0
,157.0
,70.0
,204.0
,177.0
,152.0
,156.0
,114.0
,133.0
,106.0
,156.0
,140.0
,174.0
,190.0
,91.0
,175.0
,86.0
,207.0
,135.0
,75.0
,196.0
,113.0
,145.0
,200.0
,216.0
,176.0
,137.0
,116.0
,100.0
,110.0
,196.0
,142.0
,177.0
,135.0
,171.0
,48.0
,180.0
,115.0
,152.0
,180.0
,200.0
,97.0
,178.0
,76.0
,182.0
,116.0
,191.0
,121.0
,153.0
,182.0
,141.0
,161.0
,159.0
,84.0
,143.0
,179.0
,99.0
,141.0
,130.0
,142.0
,69.0
,186.0
,161.0
,136.0
,177.0
,127.0
,156.0
,132.0
,197.0
,125.0
,137.0
,75.0
,167.0
,191.0
,227.0
,182.0
,159.0
,92.0
,211.0
,182.0
,121.0
,139.0
,142.0
,123.0
,116.0
,145.0
,134.0
,147.0
,165.0
,225.0
,124.0
,150.0
,124.0
,99.0
,157.0
,136.0
,226.0
,162.0
,64.0
,183.0
,80.0
,125.0
,160.0
,115.0
,94.0
,108.0
,126.0
,174.0
,170.0
,151.0
,191.0
,170.0
,117.0
,112.0
,106.0
,156.0
,171.0
,179.0
,139.0
,100.0
,130.0
,101.0
,74.0
,176.0
,74.0
,119.0
,146.0
,149.0
,97.0
,163.0
,127.0
,144.0
,146.0
,134.0
,115.0
,139.0
,148.0
,179.0
,145.0
,150.0
,155.0
,111.0
,176.0
,173.0
,122.0
,93.0
,122.0
,129.0
,204.0
,133.0
,152.0
,201.0
,112.0
,108.0
,127.0
,167.0
,145.0
,168.0
,190.0
,112.0
,182.0
,119.0
,161.0
,111.0
,108.0
,146.0
,130.0
,153.0
,190.0
,90.0
,143.0
,155.0
,204.0
,168.0
,201.0
,185.0
,157.0
,162.0
,115.0
,143.0
,164.0
,126.0
,146.0
,130.0
,171.0
,109.0
,176.0
,141.0
,176.0
,114.0
,164.0
,123.0
,164.0
,138.0
,156.0
,131.0
,100.0
,211.0
,127.0
,154.0
,77.0
,152.0
,212.0
,139.0
,119.0
,102.0
,134.0
,182.0
,156.0
,232.0
,133.0
,203.0
,134.0
,169.0
,188.0
,115.0
,151.0
,166.0
,74.0
,84.0
,138.0
,180.0
,170.0
,105.0
,75.0
,136.0
,202.0
,136.0
,89.0
,135.0
,125.0
,138.0
,132.0
,207.0
,182.0
,197.0
,133.0
,118.0
,159.0
,163.0
,181.0
,177.0
,131.0
,95.0
,160.0
,128.0
,111.0
,118.0
,138.0
,130.0
,217.0
,155.0
,120.0
,123.0
,201.0
,190.0
,129.0
,159.0
,170.0
,131.0
,147.0
,165.0
,157.0
,141.0
,236.0
,191.0
,105.0
,177.0
,175.0
,173.0
,134.0
,170.0
,146.0
,175.0
,141.0
,146.0
,115.0
,139.0
,194.0
,189.0
,140.0
,197.0
,147.0
,111.0
,124.0
,139.0
,136.0
,146.0
,140.0
,193.0
,212.0
,187.0
,170.0
,154.0
,150.0
,103.0
,135.0
,117.0
,104.0
,153.0
,130.0
,130.0
,150.0
,144.0
,155.0
,162.0
,144.0
,179.0
,167.0
,171.0
,71.0
,129.0
,180.0
,166.0
,142.0
,146.0
,115.0
,109.0
,186.0
,200.0
,174.0
,120.0
,166.0
,116.0
,84.0
,153.0
,138.0
,137.0
,130.0
,138.0
,161.0
,139.0
,194.0
,165.0
,196.0
,154.0
,185.0
,139.0
,148.0
,145.0
,89.0
,83.0
,160.0
,161.0
,107.0
,196.0
,110.0
,155.0
,132.0
,112.0
,149.0
,143.0
,171.0
,204.0
,154.0
,139.0
,181.0
,122.0
,129.0
,141.0
,140.0
,143.0
,110.0
,155.0
,99.0
,248.0
,144.0
,181.0
,181.0
,128.0
,180.0
,149.0
,135.0
,136.0
,149.0
,154.0
,128.0
,124.0
,151.0
,108.0
,166.0
,175.0
,117.0
,129.0
,182.0
,204.0
,144.0
,138.0
,172.0
,131.0
,127.0
,124.0
,125.0
,170.0
,124.0
,149.0
,176.0
,142.0
,156.0
,195.0
,97.0
,150.0
,187.0
,159.0
,100.0
,141.0
,138.0
,143.0
,130.0
,155.0
,179.0
,173.0
,146.0
,124.0
,173.0
,167.0
,150.0
,148.0
,175.0
,137.0
,140.0
,77.0
,207.0
,93.0
,158.0
,191.0
,171.0
,175.0
,148.0
,164.0
,187.0
,164.0
,135.0
,175.0
,172.0
,138.0
,194.0
,188.0
,167.0
,176.0
,83.0
,172.0
,133.0
,134.0
,193.0
,128.0
,115.0
,180.0
,171.0
,155.0
,130.0
,191.0
,215.0
,143.0
,207.0
,150.0
,208.0
,159.0
,126.0
,102.0
,171.0
,163.0
,105.0
,183.0
,239.0
,199.0
,132.0
,149.0
,86.0
,104.0
,177.0
,170.0
,138.0
,158.0
,161.0
,123.0
,133.0
,180.0
,140.0
,181.0
,135.0
,133.0
,80.0
,150.0
,173.0
,132.0
,145.0
,188.0
,155.0
,162.0
,151.0
,101.0
,146.0
,190.0
,113.0
,176.0
,186.0
,115.0
,229.0
,163.0
,184.0
,100.0
,130.0
,163.0
,224.0
,85.0
,168.0
,195.0
,115.0
,107.0
,153.0
,160.0
,185.0
,135.0
,86.0
,156.0
,160.0
,114.0
,110.0
,207.0
,141.0
,153.0
,191.0
,214.0
,178.0
,127.0
,135.0
,162.0
,128.0
,159.0
,83.0
,212.0
,129.0
,160.0
,80.0
,144.0
,150.0
,141.0
,160.0
,181.0
,148.0
,95.0
,219.0
,224.0
,99.0
,158.0
,162.0
,122.0
,149.0
,147.0
,123.0
,148.0
,177.0
,199.0
,165.0
,161.0
,207.0
,146.0
,150.0
,151.0
,73.0
,153.0
,70.0
,119.0
,127.0
,109.0
,221.0
,61.0
,188.0
,146.0
,180.0
,160.0
,126.0
,142.0
,98.0
,151.0
,156.0
,127.0
,146.0
,132.0
,189.0
,124.0
,125.0
,115.0
,109.0
,131.0
,229.0
,186.0
,161.0
,171.0
,136.0
,183.0
,226.0
,143.0
,111.0
,161.0
,156.0
,108.0
,200.0
,177.0
,148.0
,231.0
,196.0
,124.0
,159.0
,182.0
,180.0
,74.0
,168.0
,121.0
,198.0
,139.0
,105.0
,162.0
,133.0
,174.0
,172.0
,192.0
,141.0
,181.0
,177.0
,127.0
,127.0
,103.0
,164.0
,157.0
,156.0
,171.0
,110.0
,132.0
,106.0
,233.0
,145.0
,180.0
,142.0
,142.0
,144.0
,138.0
,147.0
,109.0
,190.0
,196.0
,141.0
,87.0
,138.0
,122.0
,152.0
,138.0
,136.0
,139.0
,145.0
,122.0
,195.0
,155.0
,163.0
,140.0
,76.0
,171.0
,155.0
,116.0
,166.0
,118.0
,174.0
,93.0
,158.0
,181.0
,175.0
,65.0
,159.0
,157.0
,120.0
,191.0
,152.0
,176.0
,184.0
,187.0
,141.0
,156.0
,134.0
,192.0
,149.0
,113.0
,80.0
,104.0
,100.0
,76.0
,93.0
,222.0
,161.0
,230.0
,125.0
,192.0
,159.0
,96.0
,179.0
,100.0
,159.0
,202.0
,86.0
,85.0
,136.0
,210.0
,190.0
,164.0
,161.0
,159.0
,164.0
,114.0
,135.0
,185.0
,152.0
,99.0
,159.0
,141.0
,126.0
,166.0
,102.0
,81.0
,146.0
,124.0
,169.0
,143.0
,142.0
,135.0
,150.0
,162.0
,76.0
,157.0
,130.0
,116.0
,136.0
,158.0
,192.0
,233.0
,183.0
,168.0
,201.0
,95.0
,140.0
,101.0
,214.0
,199.0
,172.0
,117.0
,155.0
,169.0
,139.0
,147.0
,130.0
,175.0
,184.0
,86.0
,151.0
,135.0
,201.0
,92.0
,123.0
,164.0
,117.0
,117.0
,155.0
,156.0
,226.0
,174.0
,139.0
,187.0
,109.0
,194.0
,131.0
,159.0
,209.0
,190.0
,196.0
,135.0
,197.0
,154.0
,190.0
,170.0
,191.0
,140.0
,153.0
,203.0
,176.0
,165.0
,193.0
,179.0
,149.0
,138.0
,168.0
,149.0
,145.0
,124.0
,197.0
,190.0
,188.0
,108.0
,134.0
,105.0
,150.0
,161.0
,136.0
,150.0
,91.0
,118.0
,168.0
,121.0
,210.0
,178.0
,192.0
,192.0
,130.0
,117.0
,160.0
,168.0
,152.0
,168.0
,157.0
,163.0
,113.0
,174.0
,211.0
,151.0
,177.0
,169.0
,138.0
,138.0
,137.0
,139.0
,124.0
,92.0
,122.0
,129.0
,189.0
,209.0
,222.0
,158.0
,124.0
,175.0
,189.0
,170.0
,159.0
,117.0
,139.0
,167.0
,176.0
,135.0
,117.0
,185.0
,127.0
,121.0
,137.0
,88.0
,174.0
,124.0
,132.0
,192.0
,134.0
,181.0
,118.0
,148.0
,147.0
,176.0
,201.0
,128.0
,172.0
,105.0
,122.0
,170.0
,140.0
,127.0
,121.0
,209.0
,164.0
,146.0
,127.0
,111.0
,147.0
,137.0
,163.0
,134.0
,123.0
,134.0
,68.0
,105.0
,135.0
,161.0
,124.0
,172.0
,155.0
,137.0
,133.0
,158.0
,196.0
,168.0
,119.0
,171.0
,202.0
,171.0
,142.0
,150.0
,116.0
,102.0
,132.0
,59.0
,148.0
,116.0
,170.0
,196.0
,147.0
,127.0
,171.0
,212.0
,106.0
,198.0
,126.0
,201.0
,183.0
,140.0
,168.0
,138.0
,145.0
,155.0
,177.0
,187.0
,136.0
,158.0
,204.0
,149.0
,133.0
,108.0
,133.0
,175.0
,181.0
,174.0
,137.0
,130.0
,215.0
,171.0
,134.0
,159.0
,147.0
,118.0
,189.0
,107.0
,126.0
,160.0
,151.0
,113.0
,162.0
,161.0
,177.0
,148.0
,139.0
,172.0
,115.0
,127.0
,191.0
,139.0
,146.0
,186.0
,186.0
,115.0
,79.0
,94.0
,204.0
,119.0
,136.0
,203.0
,85.0
,163.0
,146.0
,158.0
,112.0
,149.0
,134.0
,77.0
,91.0
,100.0
,173.0
,174.0
,177.0
,159.0
,181.0
,227.0
,162.0
,182.0
,83.0
,177.0
,146.0
,100.0
,210.0
,185.0
,237.0
,166.0
,154.0
,164.0
,139.0
,168.0
,164.0
,148.0
,77.0
,189.0
,88.0
,166.0
,131.0
,136.0
,158.0
,145.0
,177.0
,162.0
,151.0
,102.0
,164.0
,168.0
,158.0
,212.0
,143.0
,114.0
,197.0
,145.0
,175.0
,101.0
,166.0
,94.0
,174.0
,124.0
,111.0
,155.0
,99.0
,143.0
,151.0
,154.0
,175.0
,166.0
,191.0
,128.0
,152.0
,146.0
,123.0
,111.0
,136.0
,131.0
,150.0
,161.0
,138.0
,163.0
,141.0
,135.0
,149.0
,197.0
,136.0
,71.0
,70.0
,136.0
,91.0
,201.0
,131.0
,105.0
,105.0
,123.0
,180.0
,105.0
,169.0
,124.0
,155.0
,175.0
,174.0
,102.0
,148.0
,127.0
,128.0
,110.0
,146.0
,185.0
,140.0
,144.0
,191.0
,202.0
,147.0
,195.0
,119.0
,141.0
,188.0
,124.0
,151.0
,171.0
,92.0
,139.0
,176.0
,216.0
,171.0
,184.0
,138.0
,215.0
,169.0
,209.0
,97.0
,190.0
,115.0
,86.0
,94.0
,129.0
,140.0
,59.0
,170.0
,91.0
,156.0
,211.0
,160.0
,191.0
,159.0
,141.0
,201.0
,130.0
,192.0
,216.0
,100.0
,199.0
,141.0
,132.0
,127.0
,165.0
,214.0
,126.0
,185.0
,119.0
,138.0
,160.0
,217.0
,213.0
,122.0
,178.0
,149.0
,138.0
,91.0
,136.0
,142.0
,169.0
,155.0
,149.0
,230.0
,160.0
,143.0
,164.0
,136.0
,151.0
,85.0
,80.0
,100.0
,96.0
,91.0
,175.0
,126.0
,133.0
,150.0
,96.0
,156.0
,157.0
,152.0
,154.0
,180.0
,168.0
,169.0
,152.0
,165.0
,107.0
,213.0
,149.0
,110.0
,143.0
,152.0
,149.0
,165.0
,194.0
,176.0
,194.0
,177.0
,161.0
,171.0
,220.0
,139.0
,189.0
,205.0
,111.0
,135.0
,147.0
,144.0
,175.0
,110.0
,161.0
,183.0
,156.0
,131.0
,134.0
,176.0
,160.0
,157.0
,164.0
,144.0
,108.0
,111.0
,119.0
,137.0
,166.0
,146.0
,191.0
,88.0
,122.0
,135.0
,144.0
,158.0
,161.0
,146.0
,176.0
,147.0
,105.0
,111.0
,164.0
,103.0
,120.0
,158.0
,207.0
,168.0
,138.0
,117.0
,145.0
,215.0
,139.0
,159.0
,172.0
,182.0
,214.0
,186.0
,107.0
,125.0
,144.0
,136.0
,145.0
,94.0
,170.0
,138.0
,90.0
,160.0
,130.0
,141.0
,186.0
,158.0
,121.0
,153.0
,129.0
,161.0
,162.0
,128.0
,94.0
,51.0
,159.0
,185.0
,168.0
,188.0
,98.0
,185.0
,151.0
,136.0
,188.0
,179.0
,177.0
,93.0
,172.0
,187.0
,178.0
,153.0
,124.0
,189.0
,139.0
,132.0
,114.0
,123.0
,191.0
,93.0
,169.0
,176.0
,151.0
,175.0
,170.0
,121.0
,62.0
,225.0
,78.0
,176.0
,179.0
,161.0
,202.0
,180.0
,206.0
,160.0
,149.0
,153.0
,134.0
,144.0
,80.0
,186.0
,150.0
,160.0
,127.0
,119.0
,204.0
,155.0
,175.0
,146.0
,116.0
,178.0
,138.0
,128.0
,157.0
,159.0
,177.0
,180.0
,111.0
,146.0
,120.0
,115.0
,151.0
,131.0
,161.0
,166.0
,172.0
,134.0
,162.0
,111.0
,81.0
,93.0
,83.0
,102.0
,99.0
,195.0
,111.0
,224.0
,125.0
,181.0
,146.0
,124.0
,79.0
,149.0
,137.0
,142.0
,135.0
,129.0
,186.0
,154.0
,153.0
,137.0
,222.0
,242.0
,168.0
,43.0
,156.0
,97.0
,119.0
,141.0
,160.0
,176.0
,129.0
,206.0
,154.0
